pair_id,label,perturbation_type,gt_similarity,snea_bert_similarity,paragraph_1,paragraph_2,gt_kg1_triples,gt_kg2_triples,our_kg1_triples,our_kg2_triples,perturbation_log
183,0,edge_replacement,0.96,0.999728827581944,"Thyrotropin alfa increases the activity of the vasoconstricting activities. It decreases the efficacy of ibrutinib and cloprednol. Abaloparatide decreases the efficacy of bosutinib, cabozantinib, and selpercatinib. Tivozanib decreases the efficacy of thyrotropin alfa, follitropin, and abaloparatide. Follitropin decreases the efficacy of vatalanib, nintedanib, and insulin argine.","Thyrotropin alfa decreases the efficacy of ibrutinib, cloprednol, and the vasoconstricting activities. Abaloparatide decreases the efficacy of bosutinib, cabozantinib, and selpercatinib. Tivozanib decreases the efficacy of thyrotropin alfa, follitropin, and abaloparatide. Follitropin decreases the efficacy of vatalanib, nintedanib, and insulin argine.","(thyrotropin alfa, increase_activity,  the vasoconstricting activities )
(thyrotropin alfa, decrease_efficacy, ibrutinib)
(thyrotropin alfa, decrease_efficacy, cloprednol)
(abaloparatide, decrease_efficacy, bosutinib)
(abaloparatide, decrease_efficacy, cabozantinib)
(abaloparatide, decrease_efficacy, selpercatinib)
(tivozanib, decrease_efficacy, thyrotropin alfa)
(tivozanib, decrease_efficacy, follitropin)
(tivozanib, decrease_efficacy, abaloparatide)
(follitropin, decrease_efficacy, vatalanib)
(follitropin, decrease_efficacy, nintedanib)
(follitropin, decrease_efficacy, insulin argine)","(thyrotropin alfa, decrease_efficacy, ibrutinib)
(thyrotropin alfa, decrease_efficacy, cloprednol)
(thyrotropin alfa, decrease_activity,  the vasoconstricting activities )
(abaloparatide, decrease_efficacy, bosutinib)
(abaloparatide, decrease_efficacy, cabozantinib)
(abaloparatide, decrease_efficacy, selpercatinib)
(tivozanib, decrease_efficacy, thyrotropin alfa)
(tivozanib, decrease_efficacy, follitropin)
(tivozanib, decrease_efficacy, abaloparatide)
(follitropin, decrease_efficacy, vatalanib)
(follitropin, decrease_efficacy, nintedanib)
(follitropin, decrease_efficacy, insulin argine)","(Thyrotropin_alfa, increases, vasoconstricting_activities)
(Thyrotropin_alfa, decreases_efficacy_of, Ibrutinib)
(Thyrotropin_alfa, decreases_efficacy_of, Cloprednol)
(Abaloparatide, decreases_efficacy_of, Bosutinib)
(Abaloparatide, decreases_efficacy_of, Cabozantinib)
(Abaloparatide, decreases_efficacy_of, Selpercatinib)
(Tivozanib, decreases_efficacy_of, Thyrotropin_alfa)
(Tivozanib, decreases_efficacy_of, Follitropin)
(Tivozanib, decreases_efficacy_of, Abaloparatide)
(Follitropin, decreases_efficacy_of, Vatalanib)
(Follitropin, decreases_efficacy_of, Nintedanib)
(Follitropin, decreases_efficacy_of, Insulin_argine)","(Thyrotropin_alfa, decreases_efficacy_of, Ibrutinib)
(Thyrotropin_alfa, decreases_efficacy_of, Cloprednol)
(Thyrotropin_alfa, decreases_efficacy_of, vasoconstricting_activities)
(Abaloparatide, decreases_efficacy_of, Bosutinib)
(Abaloparatide, decreases_efficacy_of, Cabozantinib)
(Abaloparatide, decreases_efficacy_of, Selpercatinib)
(Tivozanib, decreases_efficacy_of, Thyrotropin_alfa)
(Tivozanib, decreases_efficacy_of, Follitropin)
(Tivozanib, decreases_efficacy_of, Abaloparatide)
(Follitropin, decreases_efficacy_of, Vatalanib)
(Follitropin, decreases_efficacy_of, Nintedanib)
(Follitropin, decreases_efficacy_of, Insulin_argine)",edge_replacement(COMPOUND:23→ACTIVITY:11)
184,0,edge_replacement,0.8888888888888888,0.9982860567704164,"The drug alfentanil increases the activity of the cardiodepressant activities and has the side effect of asthenia. It also decreases the efficacy of phenolphthalein. Phenolphthalein, in turn, decreases the efficacy of mebeverine.","The drug alfentanil decreases the efficacy of phenolphthalein and has the side effect of asthenia. It also decreases the activity of the cardiodepressant activities. Additionally, phenolphthalein decreases the efficacy of mebeverine.","(alfentanil, increase_activity,  the cardiodepressant activities )
(alfentanil, decrease_efficacy, phenolphthalein)
(alfentanil, has_side_effect, Asthenia)
(phenolphthalein, decrease_efficacy, mebeverine)","(alfentanil, decrease_efficacy, phenolphthalein)
(alfentanil, has_side_effect, Asthenia)
(alfentanil, decrease_activity,  the cardiodepressant activities )
(phenolphthalein, decrease_efficacy, mebeverine)","(alfentanil, increases, cardiodepressant_activities)
(alfentanil, has_side_effect, asthenia)
(alfentanil, decreases, phenolphthalein)
(phenolphthalein, decreases, mebeverine)","(alfentanil, decreases, phenolphthalein)
(alfentanil, has_side_effect, asthenia)
(alfentanil, decreases, cardiodepressant_activities)
(phenolphthalein, decreases, mebeverine)",edge_replacement(COMPOUND:785→ACTIVITY:22)
185,0,edge_replacement,0.9230769230769232,0.9978386664684664,"The drug trimethadione is known to increase the activity of the QTc-prolonging activities. It also decreases the efficacy of methylphenidate and is associated with emotional distress as a side effect. Centella asiatica, on the other hand, decreases the efficacy of trimethadione, methohexital, and riluzole.","The drug trimethadione is known to decrease the efficacy of methylphenidate and has a side effect of emotional distress. It also decreases the activity of the QTc-prolonging activities. Centella asiatica decreases the efficacy of trimethadione, methohexital, and riluzole.","(trimethadione, increase_activity,  the QTc-prolonging activities )
(trimethadione, decrease_efficacy, methylphenidate)
(trimethadione, has_side_effect, Emotional distress)
(centella asiatica, decrease_efficacy, trimethadione)
(centella asiatica, decrease_efficacy, methohexital)
(centella asiatica, decrease_efficacy, riluzole)","(trimethadione, decrease_efficacy, methylphenidate)
(trimethadione, has_side_effect, Emotional distress)
(trimethadione, decrease_activity,  the QTc-prolonging activities )
(centella asiatica, decrease_efficacy, trimethadione)
(centella asiatica, decrease_efficacy, methohexital)
(centella asiatica, decrease_efficacy, riluzole)","(trimethadione, increases, QTc-prolonging_activities)
(trimethadione, decreases, methylphenidate)
(trimethadione, associated_with, emotional_distress)
(Centella_asiatica, decreases, trimethadione)
(Centella_asiatica, decreases, methohexital)
(Centella_asiatica, decreases, riluzole)","(trimethadione, decreases, methylphenidate)
(trimethadione, has_side_effect, emotional_distress)
(trimethadione, decreases, QTc-prolonging_activities)
(Centella_asiatica, decreases, trimethadione)
(Centella_asiatica, decreases, methohexital)
(Centella_asiatica, decreases, riluzole)",edge_replacement(COMPOUND:336→ACTIVITY:5)
186,1,edge_replacement,0.9333333333333332,0.9999999991456928,"The compound 3-isobutyl-1-methyl-7H-xanthine increases the activity of the hypotensive activities. Additionally, it decreases the efficacy of clobazam and chlordiazepoxide. Chlordiazepoxide, in turn, increases the effect of neuropsychiatric effects and has side effects such as shock and eruption. On the other hand, clobazam has a side effect of decreased libido.","The compound 3-isobutyl-1-methyl-7h-xanthine increases the activity of the hypotensive activities. It also decreases the efficacy of clobazam and chlordiazepoxide. Chlordiazepoxide, in turn, increases the effect of neuropsychiatric effects. Additionally, chlordiazepoxide has side effects such as shock and eruption. On the other hand, clobazam has a side effect of decreased libido.","(3-isobutyl-1-methyl-7h-xanthine, increase_activity,  the hypotensive activities )
(3-isobutyl-1-methyl-7h-xanthine, decrease_efficacy, clobazam)
(3-isobutyl-1-methyl-7h-xanthine, decrease_efficacy, chlordiazepoxide)
(chlordiazepoxide, increase_effect,  neuropsychiatric effects )
(chlordiazepoxide, has_side_effect, Shock)
(chlordiazepoxide, has_side_effect, Eruption)
(clobazam, has_side_effect, Libido decreased)","(3-isobutyl-1-methyl-7h-xanthine, decrease_efficacy, clobazam)
(3-isobutyl-1-methyl-7h-xanthine, decrease_efficacy, chlordiazepoxide)
(3-isobutyl-1-methyl-7h-xanthine, decrease_activity,  the hypotensive activities )
(chlordiazepoxide, increase_effect,  neuropsychiatric effects )
(chlordiazepoxide, has_side_effect, Shock)
(chlordiazepoxide, has_side_effect, Eruption)
(clobazam, has_side_effect, Libido decreased)","(3-isobutyl-1-methyl-7H-xanthine, increases, hypotensive_activities)
(3-isobutyl-1-methyl-7H-xanthine, decreases, clobazam)
(3-isobutyl-1-methyl-7H-xanthine, decreases, chlordiazepoxide)
(chlordiazepoxide, increases, neuropsychiatric_effects)
(chlordiazepoxide, has_side_effect, shock)
(chlordiazepoxide, has_side_effect, eruption)
(clobazam, has_side_effect, decreased_libido)","(3-isobutyl-1-methyl-7h-xanthine, increases, hypotensive_activities)
(3-isobutyl-1-methyl-7h-xanthine, decreases, clobazam)
(3-isobutyl-1-methyl-7h-xanthine, decreases, chlordiazepoxide)
(chlordiazepoxide, increases, neuropsychiatric_effects)
(chlordiazepoxide, has_side_effect, shock)
(chlordiazepoxide, has_side_effect, eruption)
(clobazam, has_side_effect, decreased_libido)",edge_replacement(COMPOUND:6959→ACTIVITY:17)
187,1,node_removal,0.4736842105263158,0.9999999602393432,"The drug huperzine A decreases the efficacy of multiple medications including doxylamine, nicardipine, and dihexyverine. Additionally, vitamin D decreases the efficacy of medications like desoximetasone, difluocortolone, and fluprednisolone. Paramethasone, on the other hand, decreases the efficacy of huperzine A, vitamin D, and varicella zoster vaccine (recombinant).","Huperzine A is known to decrease the efficacy of various drugs such as doxylamine, nicardipine, and dihexyverine. Similarly, Vitamin D can decrease the efficacy of desoximetasone, difluocortolone, and fluprednisolone. On the other hand, paramethasone decreases the efficacy of huperzine A, Vitamin D, and varicella zoster vaccine (recombinant).","(huperzine a, decrease_efficacy, doxylamine)
(huperzine a, decrease_efficacy, nicardipine)
(huperzine a, decrease_efficacy, dihexyverine)
(vitamin d, decrease_efficacy, desoximetasone)
(vitamin d, decrease_efficacy, difluocortolone)
(vitamin d, decrease_efficacy, fluprednisolone)
(paramethasone, decrease_efficacy, huperzine a)
(paramethasone, decrease_efficacy, vitamin d)
(paramethasone, decrease_efficacy, varicella zoster vaccine (recombinant))","(vitamin d, decrease_efficacy, desoximetasone)
(vitamin d, decrease_efficacy, fluprednisolone)
(paramethasone, decrease_efficacy, vitamin d)
(paramethasone, decrease_efficacy, varicella zoster vaccine (recombinant))","(huperzine_A, decreases_efficacy_of, doxylamine)
(huperzine_A, decreases_efficacy_of, nicardipine)
(huperzine_A, decreases_efficacy_of, dihexyverine)
(vitamin_D, decreases_efficacy_of, desoximetasone)
(vitamin_D, decreases_efficacy_of, difluocortolone)
(vitamin_D, decreases_efficacy_of, fluprednisolone)
(paramethasone, decreases_efficacy_of, huperzine_A)
(paramethasone, decreases_efficacy_of, vitamin_D)
(paramethasone, decreases_efficacy_of, varicella_zoster_vaccine_(recombinant))","(huperzine_A, decreases_efficacy_of, doxylamine)
(huperzine_A, decreases_efficacy_of, nicardipine)
(huperzine_A, decreases_efficacy_of, dihexyverine)
(Vitamin_D, decreases_efficacy_of, desoximetasone)
(Vitamin_D, decreases_efficacy_of, difluocortolone)
(Vitamin_D, decreases_efficacy_of, fluprednisolone)
(paramethasone, decreases_efficacy_of, huperzine_A)
(paramethasone, decreases_efficacy_of, Vitamin_D)
(paramethasone, decreases_efficacy_of, varicella_zoster_vaccine_(recombinant))",node_removal(COMPOUND:4580→None); node_removal(COMPOUND:8035→None)
188,1,edge_deletion,0.92,0.997263282709193,"The compound 4-hydroxycoumarin enhances the efficacy of quinidine and basifungin, while decreasing the efficacy of antihemophilic factor (recombinant). Antihemophilic factor (recombinant) in turn decreases the efficacy of dalteparin, (r)-warfarin, and dabigatran. Basifungin boosts the efficacy of warfarin, acenocoumarol, and ethyl biscoumacetate. On the other hand, quinidine increases the efficacy of bisoprolol and tocopherylquinone, but decreases the efficacy of methylphosphinic acid.","The compound 4-hydroxycoumarin can increase the efficacy of quinidine and basifungin, but decrease the efficacy of antihemophilic factor (recombinant). Antihemophilic factor (recombinant) in turn can decrease the efficacy of dalteparin, (r)-warfarin, and dabigatran. Basifungin enhances the efficacy of warfarin, acenocoumarol, and ethyl biscoumacetate. Lastly, quinidine enhances the efficacy of bisoprolol and tocopherylquinone, but decreases the efficacy of methylphosphinic acid.","(4-hydroxycoumarin, increase_efficacy, quinidine)
(4-hydroxycoumarin, decrease_efficacy, antihemophilic factor (recombinant))
(4-hydroxycoumarin, increase_efficacy, basifungin)
(antihemophilic factor (recombinant), decrease_efficacy, dalteparin)
(antihemophilic factor (recombinant), decrease_efficacy, (r)-warfarin)
(antihemophilic factor (recombinant), decrease_efficacy, dabigatran)
(basifungin, increase_efficacy, warfarin)
(basifungin, increase_efficacy, acenocoumarol)
(basifungin, increase_efficacy, ethyl biscoumacetate)
(quinidine, increase_efficacy, bisoprolol)
(quinidine, decrease_efficacy, methylphosphinic acid)
(quinidine, increase_efficacy, tocopherylquinone)","(4-hydroxycoumarin, increase_efficacy, quinidine)
(antihemophilic factor (recombinant), decrease_efficacy, dalteparin)
(antihemophilic factor (recombinant), decrease_efficacy, (r)-warfarin)
(antihemophilic factor (recombinant), decrease_efficacy, dabigatran)
(basifungin, increase_efficacy, warfarin)
(basifungin, increase_efficacy, acenocoumarol)
(basifungin, increase_efficacy, ethyl biscoumacetate)
(quinidine, increase_efficacy, bisoprolol)
(quinidine, decrease_efficacy, methylphosphinic acid)
(quinidine, increase_efficacy, tocopherylquinone)","(4-hydroxycoumarin, enhances, quinidine)
(4-hydroxycoumarin, enhances, basifungin)
(4-hydroxycoumarin, decreases, antihemophilic_factor_(recombinant))
(antihemophilic_factor_(recombinant), decreases, dalteparin)
(antihemophilic_factor_(recombinant), decreases, (r)-warfarin)
(antihemophilic_factor_(recombinant), decreases, dabigatran)
(basifungin, boosts, warfarin)
(basifungin, boosts, acenocoumarol)
(basifungin, boosts, ethyl_biscoumacetate)
(quinidine, increases, bisoprolol)
(quinidine, increases, tocopherylquinone)
(quinidine, decreases, methylphosphinic_acid)","(4-hydroxycoumarin, increases, quinidine)
(4-hydroxycoumarin, increases, basifungin)
(4-hydroxycoumarin, decreases, antihemophilic_factor_(recombinant))
(antihemophilic_factor_(recombinant), decreases, dalteparin)
(antihemophilic_factor_(recombinant), decreases, (r)-warfarin)
(antihemophilic_factor_(recombinant), decreases, dabigatran)
(basifungin, enhances, warfarin)
(basifungin, enhances, acenocoumarol)
(basifungin, enhances, ethyl_biscoumacetate)
(quinidine, enhances, bisoprolol)
(quinidine, enhances, tocopherylquinone)
(quinidine, decreases, methylphosphinic_acid)",edge_deletion(COMPOUND:3214→COMPOUND:8262); edge_deletion(COMPOUND:3214→COMPOUND:11888)
189,0,edge_replacement,0.9333333333333332,0.9970063592212975,"Sertindole increases the effect of bradycardia. 
Sertindole decreases the efficacy of ropinirole and apomorphine. 
Etilevodopa decreases the efficacy of droperidol, iloperidone, and sertindole. 
Iloperidone decreases the efficacy of metformin.","The drug sertindole decreases the efficacy of ropinirole, apomorphine, and causes a decrease in the effect of bradycardia. Similarly, etilevodopa reduces the efficacy of droperidol, iloperidone, and sertindole, while iloperidone decreases the efficacy of metformin.","(sertindole, increase_effect,  bradycardia )
(sertindole, decrease_efficacy, ropinirole)
(sertindole, decrease_efficacy, apomorphine)
(etilevodopa, decrease_efficacy, droperidol)
(etilevodopa, decrease_efficacy, iloperidone)
(etilevodopa, decrease_efficacy, sertindole)
(iloperidone, decrease_efficacy, metformin)","(sertindole, decrease_efficacy, ropinirole)
(sertindole, decrease_efficacy, apomorphine)
(sertindole, decrease_effect,  bradycardia )
(etilevodopa, decrease_efficacy, droperidol)
(etilevodopa, decrease_efficacy, iloperidone)
(etilevodopa, decrease_efficacy, sertindole)
(iloperidone, decrease_efficacy, metformin)","(Sertindole, increases, bradycardia)
(Sertindole, decreases, ropinirole)
(Sertindole, decreases, apomorphine)
(Etilevodopa, decreases, droperidol)
(Etilevodopa, decreases, iloperidone)
(Etilevodopa, decreases, sertindole)
(Iloperidone, decreases, metformin)","(Sertindole, decreases, ropinirole)
(Sertindole, decreases, apomorphine)
(Sertindole, decreases, bradycardia)
(Etilevodopa, reduces, droperidol)
(Etilevodopa, reduces, iloperidone)
(Etilevodopa, reduces, sertindole)
(Iloperidone, decreases, metformin)",edge_replacement(COMPOUND:5411→EFFECT:15)
190,0,edge_deletion,0.8947368421052632,0.911635052741435,"The drug ephedrine decreases the efficacy of both risperidone and pindolol, and targets whole blood. Levonordefrin increases the efficacy of phentermine but decreases the efficacy of both thioridazine and phentolamine. Tritoqualine increases the efficacy of epinephrine, ephedrine, and levonordefrin.","The drug ephedrine decreases the efficacy of both risperidone and pindolol and has a target in whole blood. Levonordefrin increases the efficacy of phentermine but decreases the efficacy of both thioridazine and phentolamine. Additionally, tritoqualine increases the efficacy of epinephrine.","(ephedrine, decrease_efficacy, risperidone)
(ephedrine, decrease_efficacy, pindolol)
(ephedrine, has_target, whole blood)
(levonordefrin, increase_efficacy, phentermine)
(levonordefrin, decrease_efficacy, thioridazine)
(levonordefrin, decrease_efficacy, phentolamine)
(tritoqualine, increase_efficacy, epinephrine)
(tritoqualine, increase_efficacy, ephedrine)
(tritoqualine, increase_efficacy, levonordefrin)","(ephedrine, decrease_efficacy, risperidone)
(ephedrine, decrease_efficacy, pindolol)
(ephedrine, has_target, whole blood)
(levonordefrin, increase_efficacy, phentermine)
(levonordefrin, decrease_efficacy, thioridazine)
(levonordefrin, decrease_efficacy, phentolamine)
(tritoqualine, increase_efficacy, epinephrine)","(ephedrine, decreases_efficacy_of, risperidone)
(ephedrine, decreases_efficacy_of, pindolol)
(ephedrine, targets, whole_blood)
(levonordefrin, increases_efficacy_of, phentermine)
(levonordefrin, decreases_efficacy_of, thioridazine)
(levonordefrin, decreases_efficacy_of, phentolamine)
(tritoqualine, increases_efficacy_of, epinephrine)
(tritoqualine, increases_efficacy_of, ephedrine)
(tritoqualine, increases_efficacy_of, levonordefrin)","(ephedrine, decreases_efficacy_of, risperidone)
(ephedrine, decreases_efficacy_of, pindolol)
(ephedrine, targets, whole_blood)
(levonordefrin, increases_efficacy_of, phentermine)
(levonordefrin, decreases_efficacy_of, thioridazine)
(levonordefrin, decreases_efficacy_of, phentolamine)
(tritoqualine, increases_efficacy_of, epinephrine)",edge_deletion(COMPOUND:11558→COMPOUND:5758); edge_deletion(COMPOUND:11558→COMPOUND:1317)
191,0,edge_replacement,0.9333333333333332,0.9987148697947156,"Benzyl alcohol is known to increase the activity of the hepatotoxic activities and has an effect on methemoglobinemia. It also targets udp-glucuronosyltransferase 1-6. UDP-glucuronosyltransferase 1-6, which is the gene product of UGT1A6, acts within pathways such as Glucuronidation, Aspirin ADME, and Paracetamol ADME.","Benzyl alcohol has the effect of causing methemoglobinemia and decreasing the hepatotoxic activities. It targets UDP-glucuronosyltransferase 1-6. UDP-glucuronosyltransferase 1-6, which is a gene product of UGT1A6, acts within pathways like Glucuronidation, Aspirin ADME, and Paracetamol ADME.","(benzyl alcohol, increase_activity,  the hepatotoxic activities )
(benzyl alcohol, has_effect,  methemoglobinemia )
(benzyl alcohol, has_target, udp-glucuronosyltransferase 1-6)
(UGT1A6, acts_within, Glucuronidation)
(UGT1A6, acts_within, Aspirin ADME)
(UGT1A6, acts_within, Paracetamol ADME)
(udp-glucuronosyltransferase 1-6, gene_product_of, UGT1A6)","(benzyl alcohol, has_effect,  methemoglobinemia )
(benzyl alcohol, has_target, udp-glucuronosyltransferase 1-6)
(benzyl alcohol, decrease_activity,  the hepatotoxic activities )
(UGT1A6, acts_within, Glucuronidation)
(UGT1A6, acts_within, Aspirin ADME)
(UGT1A6, acts_within, Paracetamol ADME)
(udp-glucuronosyltransferase 1-6, gene_product_of, UGT1A6)","(Benzyl_alcohol, increases, hepatotoxic_activities)
(Benzyl_alcohol, has_effect_on, methemoglobinemia)
(Benzyl_alcohol, targets, UDP-glucuronosyltransferase_1-6)
(UDP-glucuronosyltransferase_1-6, gene_product_of, UGT1A6)
(UDP-glucuronosyltransferase_1-6, acts_in, Glucuronidation)
(UDP-glucuronosyltransferase_1-6, acts_in, Aspirin_ADME)
(UDP-glucuronosyltransferase_1-6, acts_in, Paracetamol_ADME)","(Benzyl_alcohol, causes, methemoglobinemia)
(Benzyl_alcohol, decreases, hepatotoxic_activities)
(Benzyl_alcohol, targets, UDP-glucuronosyltransferase_1-6)
(UDP-glucuronosyltransferase_1-6, gene_product_of, UGT1A6)
(UDP-glucuronosyltransferase_1-6, acts_in, Glucuronidation)
(UDP-glucuronosyltransferase_1-6, acts_in, Aspirin_ADME)
(UDP-glucuronosyltransferase_1-6, acts_in, Paracetamol_ADME)",edge_replacement(COMPOUND:5818→ACTIVITY:10)
192,1,edge_replacement,0.9473684210526316,0.9999999991266856,"Atropine increases the activity of the QTc-prolonging activities while decreasing the efficacy of sodium tartrate and oxyphenisatin acetate.

Metocurine iodide decreases the efficacy of phenytoin and glycerin, but increases the efficacy of apramycin.

Ambenonium decreases the efficacy of metocurine iodide, atropine, and maprotiline.","Atropine increases the activity of the QTc-prolonging activities, while decreasing the efficacy of sodium tartrate and oxyphenisatin acetate. Metocurine iodide decreases the efficacy of phenytoin and glycerin but increases the efficacy of apramycin. Lastly, ambenonium decreases the efficacy of metocurine iodide, atropine, and maprotiline.","(atropine, increase_activity,  the QTc-prolonging activities )
(atropine, decrease_efficacy, sodium tartrate)
(atropine, decrease_efficacy, oxyphenisatin acetate)
(metocurine iodide, decrease_efficacy, phenytoin)
(metocurine iodide, increase_efficacy, apramycin)
(metocurine iodide, decrease_efficacy, glycerin)
(ambenonium, decrease_efficacy, metocurine iodide)
(ambenonium, decrease_efficacy, atropine)
(ambenonium, decrease_efficacy, maprotiline)","(atropine, decrease_efficacy, sodium tartrate)
(atropine, decrease_efficacy, oxyphenisatin acetate)
(atropine, decrease_activity,  the QTc-prolonging activities )
(metocurine iodide, decrease_efficacy, phenytoin)
(metocurine iodide, increase_efficacy, apramycin)
(metocurine iodide, decrease_efficacy, glycerin)
(ambenonium, decrease_efficacy, metocurine iodide)
(ambenonium, decrease_efficacy, atropine)
(ambenonium, decrease_efficacy, maprotiline)","(Atropine, increases, QTc-prolonging_activities)
(Atropine, decreases, sodium_tartrate)
(Atropine, decreases, oxyphenisatin_acetate)
(Metocurine_iodide, decreases, phenytoin)
(Metocurine_iodide, decreases, glycerin)
(Metocurine_iodide, increases, apramycin)
(Ambenonium, decreases, metocurine_iodide)
(Ambenonium, decreases, atropine)
(Ambenonium, decreases, maprotiline)","(Atropine, increases, QTc-prolonging_activities)
(Atropine, decreases, sodium_tartrate)
(Atropine, decreases, oxyphenisatin_acetate)
(Metocurine_iodide, decreases, phenytoin)
(Metocurine_iodide, decreases, glycerin)
(Metocurine_iodide, increases, apramycin)
(Ambenonium, decreases, metocurine_iodide)
(Ambenonium, decreases, atropine)
(Ambenonium, decreases, maprotiline)",edge_replacement(COMPOUND:558→ACTIVITY:5)
193,0,edge_deletion,0.896551724137931,0.9399092517070822,"The drug setrobuvir increases the efficacy of acetohexamide and alogliptin. Ciprofloxacin also increases the efficacy of glipizide and saxagliptin, while targeting plasma. Conversely, fenquizone decreases the efficacy of morphine, dihydromorphine, and nicomorphine. Glipizide, in addition to increasing the efficacy of propranolol and rufloxacin, has a side effect of causing pain. Saxagliptin boosts the efficacy of setrobuvir and fenquizone, but can also lead to malnutrition as a side effect.","The drug setrobuvir increases the efficacy of both acetohexamide and alogliptin. Ciprofloxacin targets the plasma. Fenquizone decreases the efficacy of morphine, dihydromorphine, and nicomorphine. Glipizide increases the efficacy of both propranolol and rufloxacin, but it also has the side effect of causing pain. Saxagliptin increases the efficacy of fenquizone, while also causing the side effect of malnutrition.","(setrobuvir, increase_efficacy, acetohexamide)
(setrobuvir, increase_efficacy, alogliptin)
(ciprofloxacin, increase_efficacy, glipizide)
(ciprofloxacin, increase_efficacy, saxagliptin)
(ciprofloxacin, has_target, plasma)
(fenquizone, decrease_efficacy, morphine)
(fenquizone, decrease_efficacy, dihydromorphine)
(fenquizone, decrease_efficacy, nicomorphine)
(glipizide, increase_efficacy, propranolol)
(glipizide, increase_efficacy, rufloxacin)
(glipizide, has_side_effect, Pain)
(saxagliptin, increase_efficacy, setrobuvir)
(saxagliptin, increase_efficacy, fenquizone)
(saxagliptin, has_side_effect, Malnutrition)","(setrobuvir, increase_efficacy, acetohexamide)
(setrobuvir, increase_efficacy, alogliptin)
(ciprofloxacin, has_target, plasma)
(fenquizone, decrease_efficacy, morphine)
(fenquizone, decrease_efficacy, dihydromorphine)
(fenquizone, decrease_efficacy, nicomorphine)
(glipizide, increase_efficacy, propranolol)
(glipizide, increase_efficacy, rufloxacin)
(glipizide, has_side_effect, Pain)
(saxagliptin, increase_efficacy, fenquizone)
(saxagliptin, has_side_effect, Malnutrition)","(setrobuvir, increases_efficacy_of, acetohexamide)
(setrobuvir, increases_efficacy_of, alogliptin)
(ciprofloxacin, increases_efficacy_of, glipizide)
(ciprofloxacin, increases_efficacy_of, saxagliptin)
(ciprofloxacin, targets, plasma)
(fenquizone, decreases_efficacy_of, morphine)
(fenquizone, decreases_efficacy_of, dihydromorphine)
(fenquizone, decreases_efficacy_of, nicomorphine)
(glipizide, increases_efficacy_of, propranolol)
(glipizide, increases_efficacy_of, rufloxacin)
(glipizide, has_side_effect, pain)
(saxagliptin, increases_efficacy_of, setrobuvir)
(saxagliptin, increases_efficacy_of, fenquizone)
(saxagliptin, has_side_effect, malnutrition)","(setrobuvir, increases_efficacy_of, acetohexamide)
(setrobuvir, increases_efficacy_of, alogliptin)
(ciprofloxacin, targets, plasma)
(fenquizone, decreases_efficacy_of, morphine)
(fenquizone, decreases_efficacy_of, dihydromorphine)
(fenquizone, decreases_efficacy_of, nicomorphine)
(glipizide, increases_efficacy_of, propranolol)
(glipizide, increases_efficacy_of, rufloxacin)
(glipizide, has_side_effect, pain)
(saxagliptin, increases_efficacy_of, fenquizone)
(saxagliptin, has_side_effect, malnutrition)",edge_deletion(COMPOUND:523→COMPOUND:1047); edge_deletion(COMPOUND:523→COMPOUND:5540); edge_deletion(COMPOUND:5540→COMPOUND:9961)
