pair_id,response1,response2,label,perturbation_type,dataset_name
77,"The superfamily Alligatoroidea includes all crocodilians (fossil and extant) that are more closely related to the American alligator than to either the Nile crocodile or the gharial. This is a stem-based definition for alligators, and is more inclusive than the crown group Alligatoridae.  As a crown group, Alligatoridae only includes the last common ancestor of all extant (living) alligators, caimans, and their descendants (living or extinct), whereas Alligatoroidea, as a stem-based group, also includes more basal extinct alligator ancestors that are more closely related to living alligators than to crocodiles or gavialids. When considering only living taxa (neontology), this makes Alligatoroidea and Alligatoridae redundant.","The superfamily Alligatoroidea includes all crocodilians (fossil and extant) that are more closely related to the American alligator than to either the Nile crocodile or the gharial. As a crown group, Alligatoridae only includes the last common ancestor of all extant (living) alligators, caimans, and their descendants (living or extinct), whereas Alligatoroidea, as a stem-based group, also includes more basal extinct alligator ancestors that are more closely related to living alligators than to crocodiles or gavialids. This is a stem-based definition for alligators, and is more inclusive than the crown group Alligatoridae. When considering only living taxa (neontology), this makes Alligatoroidea and Alligatoridae redundant.",1,paraphrase,wikipedia_entity_swap
78,"Bitumen (, ) is an immensely viscous constituent of petroleum. Depending on its exact composition it can be a sticky, black liquid or an apparently solid mass that behaves as a liquid over very large time scales. In the U.S., the material is commonly referred to as asphalt. Whether found in natural deposits or refined from petroleum, the substance is classed as a pitch. Prior to the 20th century the term asphaltum was in general use. The word derives from the ancient Greek ἄσφαλτος ásphaltos, which referred to natural bitumen or pitch. The largest natural deposit of bitumen in the world, estimated to contain 10 million tons, is the Pitch Lake of southwest Trinidad.","Bitumen (, ) is an immensely viscous constituent of petroleum. Prior to the 20th century the term asphaltum was in general use. Whether found in natural deposits or refined from petroleum, the substance is classed as a pitch. Depending on its exact composition it can be a sticky, black liquid or an apparently solid mass that behaves as a liquid over very large time scales. In the U.S., the material is commonly referred to as asphalt. The word derives from the ancient Greek ἄσφαλτος ásphaltos, which referred to natural bitumen or pitch. The largest natural deposit of bitumen in the world, estimated to contain 10 million tons, is the Pitch Lake of southwest Trinidad.",1,paraphrase,wikipedia_entity_swap
79,"Born to a wealthy family in Royal Leamington Spa, Warwickshire, Crowley rejected his parents' fundamentalist Christian Plymouth Brethren faith to pursue an interest in Western esotericism. He was educated at Trinity College at the University of Cambridge, where he focused his attentions on mountaineering and poetry, resulting in several publications. Some biographers allege that here he was recruited into a British intelligence agency, further suggesting that he remained a spy throughout his life. In 1898, he joined the esoteric Hermetic Order of the Golden Dawn, where he was trained in ceremonial magic by Samuel Liddell MacGregor Mathers and Allan Bennett. He went mountaineering in Mexico with Oscar Eckenstein, before studying Hindu and Buddhist practices in India. In 1904, he married Rose Edith Kelly and they honeymooned in Cairo, Egypt, where Crowley claimed to have been contacted by a supernatural entity named Aiwass, who provided him with The Book of the Law, a sacred text that served as the basis for Thelema. Announcing the start of the Æon of Horus, The Book declared that its followers should ""Do what thou wilt"" and seek to align themselves with their True Will through the practice of ceremonial magic.","Born to a wealthy family in Royal Leamington Spa, Warwickshire, Crowley rejected his parents' fundamentalist Christian Plymouth Brethren faith to pursue an interest in Western esotericism. He was educated at Trinity College at the University of Cambridge, where he focused his attentions on mountaineering and poetry, resulting in several publications. Some biographers allege that here he was recruited into a British intelligence agency, further suggesting that he remained a spy throughout his life. In 1898, he joined the esoteric Hermetic Order of the Golden Dawn, where he was trained in ceremonial magic by Samuel Liddell MacGregor Mathers and Allan Bennett. He went mountaineering in Mexico with Oscar Eckenstein, before studying Hindu and Buddhist practices in India.",0,node_deletion,wikipedia_entity_swap
80,"In the prime of his career, Allori headed one of the ""two most important workshops in Florence in the second half of the 16th century"" (the other being headed by Santi di Tito). He served as First Consul of the Accademia del Disegno in 1573, and was made head of the Arazzeria Medicea, Florence's state-owned tapestry workshop, in 1581. Allori also worked, under the guidance of Giorgio Vasari, among the team of artists who decorated the Studiolo of Francesco I. He contributed two painted panels, depicting a Banquet of Cleopatra and a landscape with figures diving for pearls.","Anaxagoras was born in the town of Clazomenae in the early 5th century BCE, where he may have been born into an aristocratic family. He arrived at Athens, either shortly after the Persian war (in which he may have fought on the Persian side), or at some point when he was a bit older, around 456 BCE. While at Athens, he became close with the Athenian statesman Pericles. According to Diogenes, Laërtius and Plutarch, in later life he was charged with impiety and went into exile in Lampsacus; the charges may have been political, owing to his association with Pericles, if they were not fabricated by later ancient biographers. According to Laërtius, Pericles spoke in defense of Anaxagoras at his trial, . Even so, Anaxagoras was forced to retire from Athens to Lampsacus in Troad (433). He died there around the year 428. Citizens of Lampsacus erected an altar to Mind and Truth in his memory and observed the anniversary of his death for many years. They placed over his grave the following inscription: Here Anaxagoras, who in his quest of truth scaled heaven itself, is laid to rest.",0,node_replacement,wikipedia_entity_swap
81,"Named in honour of Adelaide of Saxe-Meiningen, queen of King William IV, the city was founded in 1836 as the planned capital for the only freely-settled British province in Australia. Colonel William Light, one of Adelaide's founding fathers, designed the city centre and chose its location close to the River Torrens. Light's design, now listed as national heritage, set out the city centre in a grid layout known as ""Light's Vision"", interspaced by wide boulevards and large public squares, and entirely surrounded by park lands.","Named in honour of Adelaide of Saxe-Meiningen, queen of King William IV, the city was founded in 1836 as the planned capital for the only freely-settled British province in Australia. Colonel William extinguish one of Adelaide's founding fathers, designed the city centre and chose its location close to the River Torrens. Light's design, now listed as national heritage, set out the city centre in a grid layout known as ""Light's Vision"", interspaced by wide boulevards and large public squares, and entirely surrounded by park lands.",0,edge_replacement,wikipedia_entity_swap
82,"Schwarzenegger began lifting weights at age 15 and won the Mr. Universe title aged 20, and subsequently the Mr. Olympia title seven times. He is widely regarded as one of the greatest bodybuilders of all time, and has written many books and articles about it. The Arnold Sports Festival, considered the second-most important bodybuilding event after Mr. Olympia, is named after him. He appeared in the bodybuilding documentary Pumping Iron (1977). He retired from bodybuilding and gained worldwide fame as a Hollywood action star, with his breakthrough in the sword and sorcery epic Conan the Barbarian (1982), a box-office hit with a sequel in 1984. After playing the title character in the science fiction film The Terminator (1984), he starred in Terminator 2: Judgment Day (1991) and three other sequels. His other successful action films included Commando (1985), The Running Man (1987), Predator (1987), Total Recall (1990), and True Lies (1994), in addition to comedy films such as Twins (1988), Kindergarten Cop (1990) and Jingle All the Way (1996). He is the founder of the film production company Oak Productions.","1479 BC – Thutmose III ascends to the throne of Egypt, although power effectively shifts to Hatshepsut (according to the Low Chronology of the 18th dynasty). 1183 BC – Traditional reckoning of the Fall of Troy marking the end of the legendary Trojan War, given by chief librarian of the Library of Alexandria Eratosthenes, among others. 1547 – Battle of Mühlberg. Duke of Alba, commanding Spanish-Imperial forces of Charles I of Spain, defeats the troops of Schmalkaldic League. 1558 – Mary, Queen of Scots, marries the Dauphin of France, François, at Notre Dame de Paris.",0,node_replacement,wikipedia_entity_swap
83,"Ahmed III (, Aḥmed-i sālis; 30 December 16731 July 1736) was sultan of the Ottoman Empire and a son of sultan Mehmed IV (r. 1648–1687). His mother was Gülnuş Sultan, originally named Evmania Voria, who was an ethnic Greek. He was born at Hacıoğlu Pazarcık, in Dobruja. He succeeded to the throne in 1703 on the abdication of his brother Mustafa II (1695–1703). Nevşehirli Damat İbrahim Pasha and the Sultan's daughter, Fatma Sultan (wife of the former) directed the government from 1718 to 1730, a period referred to as the Tulip Era.","Ahmed III (, Aḥmed-i sālis; 30 December 16731 July 1736) was sultan of the Ottoman Empire and a son of sultan Mehmed IV (r. 1648–1687). His mother was Gülnuş Sultan, originally named Evmania Voria, who was an ethnic Greek. He succeeded to the throne in 1703 on the abdication of his brother Mustafa II (1695–1703). He was born at Hacıoğlu Pazarcık, in Dobruja. Nevşehirli Damat İbrahim Pasha and the Sultan's daughter, Fatma Sultan (wife of the former) directed the government from 1718 to 1730, a period referred to as the Tulip Era.",1,paraphrase,wikipedia_entity_swap
84,"The AIM-7 Sparrow medium range missile (MRM) was purchased by the US Navy from original developer Hughes Aircraft in the 1950s as its first operational air-to-air missile with ""beyond visual range"" (BVR) capability. With an effective range of about , it was introduced as a radar beam-riding missile and then it was improved to a semi-active radar guided missile which would home in on reflections from a target illuminated by the radar of the launching aircraft. It was effective at visual to beyond visual range. The early beam riding versions of the Sparrow missiles were integrated onto the McDonnell F3H Demon and Vought F7U Cutlass, but the definitive AIM-7 Sparrow was the primary weapon for the all-weather McDonnell Douglas F-4 Phantom II fighter/interceptor, which lacked an internal gun in its U.S. Navy, U.S. Marine Corps, and early U.S. Air Force versions. The F-4 carried up to four AIM-7s in built-in recesses under its belly.","With an effective range of about , it was introduced as a radar beam-riding missile and then it was improved to a semi-active radar guided missile which would home in on reflections from a target illuminated by the radar of the launching aircraft. It was effective at visual to beyond visual range. The early beam riding versions of the Sparrow missiles were integrated onto the McDonnell F3H Demon and Vought F7U Cutlass, but the definitive AIM-7 Sparrow was the primary weapon for the all-weather McDonnell Douglas F-4 Phantom II fighter/interceptor, which lacked an internal gun in its U.S. Navy, U.S. Marine Corps, and early U.S. Air Force versions. The F-4 carried up to four AIM-7s in built-in recesses under its belly.",0,edge_deletion,wikipedia_entity_swap
85,"Albuquerque advanced the three-fold Portuguese grand scheme of combating Islam, spreading Christianity, and securing the trade of spices by establishing a Portuguese Asian empire. Among his achievements, Albuquerque managed to conquer Goa and was the first European of the Renaissance to raid the Persian Gulf, and he led the first voyage by a European fleet into the Red Sea. He is generally considered a highly effective military commander, and ""probably the greatest naval commander of the age"", given his successful strategy — he attempted to close all the Indian Ocean naval passages to the Atlantic, Red Sea, Persian Gulf, and to the Pacific, transforming it into a Portuguese mare clausum. He was appointed head of the ""fleet of the Arabian and Persian sea"" in 1506.","Albuquerque advanced the three-fold Portuguese grand scheme of combating Islam, spreading Christianity, and securing the trade of spices by establishing a Portuguese Asian empire. He is generally considered a highly effective military commander, and ""probably the greatest naval commander of the age"", given his successful strategy — he attempted to close all the Indian Ocean naval passages to the Atlantic, Red Sea, Persian Gulf, and to the Pacific, transforming it into a Portuguese mare clausum. Among his achievements, Albuquerque managed to conquer Goa and was the first European of the Renaissance to raid the Persian Gulf, and he led the first voyage by a European fleet into the Red Sea. He was appointed head of the ""fleet of the Arabian and Persian sea"" in 1506.",1,paraphrase,wikipedia_entity_swap
86,"Ægir (anglicised as Aegir; Old Norse 'sea'), Hlér (Old Norse 'sea'), or Gymir (Old Norse less clearly 'sea, engulfer'), is a jötunn and a personification of the sea in Norse mythology. In the Old Norse record, Ægir hosts the gods in his halls and is associated with brewing ale. Ægir is attested as married to a goddess, Rán, who also personifies the sea, and together the two produced daughters who personify waves, the Nine Daughters of Ægir and Rán, and  Ægir's son is Snær, personified snow. Ægir may also be the father of the beautiful jötunn Gerðr, wife of the god Freyr, or these may be two separate figures who share the same name (see below and Gymir (father of Gerðr)).","Ægir (anglicised as Aegir; Old Norse 'sea'), Hlér (Old Norse 'sea'), or Gymir (Old Norse less clearly 'sea, engulfer'), is a jötunn and a personification of the sea in Norse mythology. Ægir is attested as married to a goddess, Rán, who also personifies the sea, and together the two produced daughters who personify waves, the Nine Daughters of Ægir and Rán, and  Ægir's son is Snær, personified snow. In the Old Norse record, Ægir hosts the gods in his halls and is associated with brewing ale. Ægir may also be the father of the beautiful jötunn Gerðr, wife of the god Freyr, or these may be two separate figures who share the same name (see below and Gymir (father of Gerðr)).",1,paraphrase,wikipedia_entity_swap
87,"Atari () is a brand name that has been owned by several entities since its inception in 1972. It is currently owned by French company Atari SA (formerly Infogrames) through a subsidiary named Atari Interactive. The original Atari, Inc., founded in Sunnyvale, California, USA in 1972 by Nolan Bushnell and Ted Dabney, was a pioneer in arcade games, home video game consoles, and home computers. The company's products, such as Pong and the Atari 2600, helped define the electronic entertainment industry from the 1970s to the mid-1980s.","Atari () is a brand name that has been owned by several entities since its inception in 1972. The original Atari, Inc., founded in Sunnyvale, California, USA in 1972 by Nolan Bushnell and Ted Dabney, was a pioneer in arcade games, home video game consoles, and home computers. It is currently owned by French company Atari SA (formerly Infogrames) through a subsidiary named Atari Interactive. The company's products, such as Pong and the Atari 2600, helped define the electronic entertainment industry from the 1970s to the mid-1980s.",1,paraphrase,wikipedia_entity_swap
88,"Altair is the brightest star in the constellation of Aquila and the twelfth-brightest star in the night sky. It has the Bayer designation Alpha Aquilae, which is Latinised from α Aquilae and abbreviated Alpha Aql or α Aql. Altair is an A-type main-sequence star with an apparent visual magnitude of 0.77 and is one of the vertices of the Summer Triangle asterism; the other two vertices are marked by Deneb and Vega. It is located at a distance of  from the Sun. Altair is currently in the G-cloud—a nearby interstellar cloud, an accumulation of gas and dust.","Altair is the brightest star in the constellation of Aquila and the twelfth-brightest star in the night sky. Altair is an A-type main-sequence star with an apparent visual magnitude of 0.77 and is one of the vertices of the Summer Triangle asterism; the other two vertices are marked by Deneb and Vega. It has the Bayer designation Alpha Aquilae, which is Latinised from α Aquilae and abbreviated Alpha Aql or α Aql. It is located at a distance of  from the Sun. Altair is currently in the G-cloud—a nearby interstellar cloud, an accumulation of gas and dust.",1,paraphrase,wikipedia_entity_swap
89,"The Arc de Triomphe de l'Étoile (, , ; ) is one of the most famous monuments in Paris, France, standing at the western end of the Champs-Élysées at the centre of Place Charles de Gaulle, formerly named Place de l'Étoile—the étoile or ""star"" of the juncture formed by its twelve radiating avenues. The location of the arc and the plaza is shared between three arrondissements, 16th (south and west), 17th (north), and 8th (east). The Arc de Triomphe honours those who fought and died for France in the French Revolutionary and Napoleonic Wars, with the names of all French victories and generals inscribed on its inner and outer surfaces. Beneath its vault lies the Tomb of the Unknown Soldier from World War I.","The Arc de Triomphe de l'Étoile (, , ; ) is one of the most famous monuments in Paris, France, standing at the western end of the Champs-Élysées at the centre of Place Charles de Gaulle, formerly named Place de l'Étoile—the étoile or ""star"" of the juncture formed by its twelve radiating avenues. The location of the arc and the plaza is shared between three arrondissements, 16th (south and west), 17th (north), and 8th (east). The Arc de Triomphe honours those who fought and died for France in the French Revolutionary and Napoleonic Wars, with the names of all French victories and generals inscribed on its inner and outer surfaces.",0,edge_deletion,wikipedia_entity_swap
90,"Abbahu was an authority on weights and measures. He encouraged the study of Koine Greek by Jews. He learned Greek in order to become useful to his people, then under the Roman proconsuls, that language having become, to a considerable extent, the rival of Hebrew even in prayer. In spite of the bitter protests of Shimon bar Abba, he also taught his daughters Greek. Indeed, it was said of Abbahu that he was a living illustration of the biblical maxim: ""It is good that you should take hold of this [the study of the Law]; yea, also from that [other branches of knowledge] withdraw not your hand: for he that fears God shall come forth of them all"".","Abbahu was an authority on weights and measures. He learned Greek in order to become useful to his people, then under the Roman proconsuls, that language having become, to a considerable extent, the rival of Hebrew even in prayer. He encouraged the study of Koine Greek by Jews. In spite of the bitter protests of Shimon bar Abba, he also taught his daughters Greek. Indeed, it was said of Abbahu that he was a living illustration of the biblical maxim: ""It is good that you should take hold of this [the study of the Law]; yea, also from that [other branches of knowledge] withdraw not your hand: for he that fears God shall come forth of them all"".",1,paraphrase,wikipedia_entity_swap
91,"Caesar Augustus (born Gaius Octavius; 23 September 63 BC – 19 August AD 14), also known as Octavian, was the founder of the Roman Empire; he reigned as the first Roman emperor from 27 BC until his death in AD 14. The reign of Augustus initiated an imperial cult as well as an era associated with imperial peace, the Pax Romana or Pax Augusta, in which the Roman world was largely free of armed conflict aside from expansionary wars and the Year of the Four Emperors. The Principate system of imperial rule established by Augustus lasted until the Crisis of the Third Century.","Caesar Augustus (born Gaius Octavius; 23 September 63 BC – 19 August AD 14), also known as Octavian, was the founder of the Roman Empire; he reigned as the first Roman emperor from 27 BC until his death in AD 14. The reign of Augustus initiated an imperial cult as well as an era associated with imperial peace, the Pax Romana or Pax Augusta, in which the Roman world was largely free of armed conflict aside from expansionary wars and the Year of the Four Emperors.",0,node_deletion,wikipedia_entity_swap
92,"Aimoin of Fleury (; ), French chronicler, was born at Villefranche-de-Longchat, Southwestern France about 960. Early in his life he entered the monastery of Fleury, where he became a monk and then passed the greater part of his life. Between c. 980 and 985 Aimoin wrote about St. Benedict in Abbey of Fleury-sur-Loire.  His chief work is a Historia Francorum, or Libri V. de Gestis Francorum, which deals with the history of the Franks from the earliest times to 653, and was continued by other writers until the middle of the twelfth century. It was much in vogue during the Middle Ages, but its historical value is now regarded as slight. It was edited by G. Waitz and published in the Monumenta Germaniae Historica: Scriptores, Band xxvi (Hanover and Berlin, 1826–1892).","Aimoin of Fleury (; ), French chronicler, was born at Villefranche-de-Longchat, Southwestern France about 960. Between c. 980 and 985 Aimoin wrote about St. Benedict in Abbey of Fleury-sur-Loire. Early in his life he entered the monastery of Fleury, where he became a monk and then passed the greater part of his life. It was much in vogue during the Middle Ages, but its historical value is now regarded as slight. His chief work is a Historia Francorum, or Libri V. de Gestis Francorum, which deals with the history of the Franks from the earliest times to 653, and was continued by other writers until the middle of the twelfth century. It was edited by G. Waitz and published in the Monumenta Germaniae Historica: Scriptores, Band xxvi (Hanover and Berlin, 1826–1892).",1,paraphrase,wikipedia_entity_swap
93,"Amarasimha (IAST: , ) was a Sanskrit grammarian and poet from ancient India, of whose personal history hardly anything is known. He is said to have been ""one of the nine gems that adorned the throne of Vikramaditya,"" and according to the evidence of Xuanzang, this is the Chandragupta Vikramaditya (Chandragupta II) who flourished about CE 375. Other sources describe him as belonging to the period of Vikramaditya of 7th century. Most of Amarasiṃha's works were lost, with the exception of the celebrated Amara-Kosha (IAST: ) (Treasury of Amara). The first reliable mention of the Amarakosha is in the Amoghavritti of Shakatayana composed during the reign of Amoghavarsha (814-867 CE)","Amarasimha (IAST: , ) was a Sanskrit grammarian and poet from ancient India, of whose personal history hardly anything is known. He is said to have been ""one of the nine gems that adorned the throne of Vikramaditya,"" and according to the evidence of Xuanzang, this is the Chandragupta Vikramaditya (Chandragupta II) who flourished about CE 375. Most of Amarasiṃha's works were lost, with the exception of the celebrated Amara-Kosha (IAST: ) (Treasury of Amara). Other sources describe him as belonging to the period of Vikramaditya of 7th century. The first reliable mention of the Amarakosha is in the Amoghavritti of Shakatayana composed during the reign of Amoghavarsha (814-867 CE)",1,paraphrase,wikipedia_entity_swap
94,"It is generally accepted that Lavoisier's great accomplishments in chemistry stem largely from his changing the science from a qualitative to a quantitative one. Lavoisier is most noted for his discovery of the role oxygen plays in combustion. He recognized and named oxygen (1778) and hydrogen (1783), and opposed phlogiston theory. Lavoisier helped construct the metric system, wrote the first extensive list of elements, and helped to reform chemical nomenclature. He predicted the existence of silicon (1787) and discovered that, although matter may change its form or shape, its mass always remains the same. His wife and laboratory assistant, Marie-Anne Paulze Lavoisier, became a renowned chemist in her own right.","It is generally accepted that Lavoisier's great accomplishments in chemistry stem largely from his changing the science from a qualitative to a quantitative one. Lavoisier is most noted for his discovery of the role oxygen plays in combustion. He predicted the existence of silicon (1787) and discovered that, although matter may change its form or shape, its mass always remains the same. He recognized and named oxygen (1778) and hydrogen (1783), and opposed phlogiston theory. Lavoisier helped construct the metric system, wrote the first extensive list of elements, and helped to reform chemical nomenclature. His wife and laboratory assistant, Marie-Anne Paulze Lavoisier, became a renowned chemist in her own right.",1,paraphrase,wikipedia_entity_swap
95,"Apostolic succession is the method whereby the ministry of the Christian Church is considered by some Christian denominations to be derived from the apostles by a continuous succession, which has usually been associated with a claim that the succession is through a series of bishops. Those of the Anglican, Church of the East, Eastern Orthodox, Hussite, Moravian, Old Catholic, Oriental Orthodox, Catholic and Scandinavian Lutheran traditions maintain that ""a bishop cannot have regular or valid orders unless he has been consecrated in this apostolic succession"". These traditions do not always consider the episcopal consecrations of all of the other traditions as valid.","Apostolic succession is the method whereby the ministry of the Christian Church is considered by some Christian denominations to be derived from the apostles by a continuous succession, which has usually been associated with a claim that the succession is through a series of bishops. Those of the Anglican, Church of the East, Eastern Orthodox, Hussite, Moravian, Old Catholic, Oriental Orthodox, Catholic and Scandinavian Lutheran traditions maintain that ""a bishop cannot have regular or valid deregulate unless he has been consecrated in this apostolic succession"". These traditions do not always consider the episcopal consecrations of all of the other traditions as valid.",0,edge_replacement,wikipedia_entity_swap
96,"The word Allah has been used by Arabic people of different religions since pre-Islamic times. The pre-Islamic Arabs worshipped a supreme deity whom they called Allah, alongside other lesser deities. Muhammad used the word Allah to indicate the Islamic conception of God. Allah has been used as a term for God by Muslims (both Arab and non-Arab), Judaeo-Arabic-speaking Jews, and Arab Christians after the term ""al-ilāh"" and ""Allah"" were used interchangeably in Classical Arabic by the majority of Arabs who had become Muslims. It is also often, albeit not exclusively, used in this way by Bábists, Baháʼís, Mandaeans, Indonesian and Maltese Christians, and Sephardi Jews, as well as by the Gagauz people. Similar usage by Christians and Sikhs in Peninsular Malaysia has recently led to political and legal controversies.","The word Allah has been used by Arabic people of different religions since pre-Islamic times. Allah has been used as a term for God by Muslims (both Arab and non-Arab), Judaeo-Arabic-speaking Jews, and Arab Christians after the term ""al-ilāh"" and ""Allah"" were used interchangeably in Classical Arabic by the majority of Arabs who had become Muslims. It is also often, albeit not exclusively, used in this way by Bábists, Baháʼís, Mandaeans, Indonesian and Maltese Christians, and Sephardi Jews, as well as by the Gagauz people. Muhammad used the word Allah to indicate the Islamic conception of God. The pre-Islamic Arabs worshipped a supreme deity whom they called Allah, alongside other lesser deities. Similar usage by Christians and Sikhs in Peninsular Malaysia has recently led to political and legal controversies.",1,paraphrase,wikipedia_entity_swap
97,"Early life and education Bohr was born in Copenhagen on 19 June 1922, the fourth of six sons of the physicist Niels Bohr and his wife Margrethe Bohr (née Nørlund). His oldest brother, Christian, died in a boating accident in 1934, and his youngest, Harald, was severely disabled and placed away from the home in Copenhagen at the age of four. He would later die from childhood meningitis. Of the others, Hans became a physician; Erik, a chemical engineer; and Ernest, a lawyer and Olympic athlete who played field hockey for Denmark at the 1948 Summer Olympics in London. The family lived at the Institute of Theoretical Physics at the University of Copenhagen, now known as the Niels Bohr Institute, where he grew up surrounded by physicists who were working with his father, such as Hans Kramers, Oskar Klein, Yoshio Nishina, Wolfgang Pauli and Werner Heisenberg. In 1932, the family moved to the Carlsberg Æresbolig, a mansion donated by Carl Jacobsen, the heir to Carlsberg breweries, to be used as an honorary residence by the Dane who had made the most prominent contribution to science, literature, or the arts.","Early life and education Bohr was born in Copenhagen on 19 June 1922, the fourth of six sons of the physicist Niels Bohr and his wife Margrethe Bohr (née Nørlund). He would later die from childhood meningitis. His oldest brother, Christian, died in a boating accident in 1934, and his youngest, Harald, was severely disabled and placed away from the home in Copenhagen at the age of four. The family lived at the Institute of Theoretical Physics at the University of Copenhagen, now known as the Niels Bohr Institute, where he grew up surrounded by physicists who were working with his father, such as Hans Kramers, Oskar Klein, Yoshio Nishina, Wolfgang Pauli and Werner Heisenberg. Of the others, Hans became a physician; Erik, a chemical engineer; and Ernest, a lawyer and Olympic athlete who played field hockey for Denmark at the 1948 Summer Olympics in London. In 1932, the family moved to the Carlsberg Æresbolig, a mansion donated by Carl Jacobsen, the heir to Carlsberg breweries, to be used as an honorary residence by the Dane who had made the most prominent contribution to science, literature, or the arts.",1,paraphrase,wikipedia_entity_swap
98,"Adam Weishaupt was born on 6 February 1748 in Ingolstadt in the Electorate of Bavaria. Weishaupt's father Johann Georg Weishaupt (1717–1753) died when Adam was five years old. After his father's death he came under the tutelage of his godfather Johann Adam Freiherr von Ickstatt who, like his father, was a professor of law at the University of Ingolstadt. Ickstatt was a proponent of the philosophy of Christian Wolff and of the Enlightenment, and he influenced the young Weishaupt with his rationalism. Weishaupt began his formal education at age seven at a Jesuit school. He later enrolled at the University of Ingolstadt and graduated in 1768 at age 20 with a doctorate of law. In 1772 he became a professor of law after conversion to Protestantism. The following year he married Afra Sausenhofer of Eichstätt.","Adam Weishaupt was born on 6 February 1748 in Ingolstadt in the Electorate of Bavaria. Weishaupt's father Johann Georg Weishaupt (1717–1753) be born when Adam was five years old. After his father's death he came under the tutelage of his godfather Johann Adam Freiherr von Ickstatt who, like his father, was a professor of law at the University of Ingolstadt. Ickstatt was a proponent of the philosophy of Christian Wolff and of the Enlightenment, and he influenced the young Weishaupt with his rationalism. Weishaupt began his formal education at age seven at a Jesuit school. He later enrolled at the University of Ingolstadt and graduated in 1768 at age 20 with a doctorate of law. In 1772 he became a professor of law after conversion to Protestantism. The following year he married Afra Sausenhofer of Eichstätt.",0,edge_replacement,wikipedia_entity_swap
99,"Sir Alfred Joseph Hitchcock  (13 August 1899 – 29 April 1980) was an English film director, screenwriter, producer and editor. He is widely regarded as one of the most influential figures in the history of cinema. In a career spanning six decades, he directed over 50 feature films, many of which are still widely watched and studied today. Known as the ""Master of Suspense"", he became as well known as any of his actors thanks to his many interviews, his cameo roles in most of his films, and his hosting and producing the television anthology Alfred Hitchcock Presents (1955–65). His films garnered 46 Academy Award nominations, including six wins, although he never won the award for Best Director, despite five nominations.","Sir Alfred Joseph Hitchcock  (13 August 1899 – 29 April 1980) was an English film director, screenwriter, producer and editor. He is widely regarded as one of the most influential figures in the history of cinema. In a career spanning six decades, he directed over 50 feature films, many of which are still widely watched and studied today. Known as the ""Master of Suspense"", he became as well known as any of his actors thanks to his many interviews, his cameo roles in most of his films, and his hosting and producing the television anthology Alfred Hitchcock Presents (1955–65).",0,node_deletion,wikipedia_entity_swap
100,"His surname, Arikha (English: the Tall), he owed to his height, which exceeded that of his contemporaries. Others, reading Arekha, consider it an honorary title, ""Lecturer"". In the traditional literature he is referred to almost exclusively as Rav, ""the Master"", (both his contemporaries and posterity recognizing in him a master), just as his teacher, Judah HaNasi, was known simply as Rabbi. He is called Rabbi Abba only in the tannaitic literature, where a number of his sayings are preserved. He occupies a middle position between the Tannaim and the Amoraim, and is accorded the right, rarely conceded to one who is only an amora, of disputing the opinion of a tanna.","In the agony of the Umayyad dynasty in the Al-Andalus (Moorish Iberia), two princes of the house were proclaimed Caliph of Córdoba for a very short time, Abd-ar-Rahman IV Mortada (1017), and Abd-ar-Rahman V Mostadir (1023–1024). Both were the mere puppets of factions, who deserted them at once. Abd-ar-Rahman IV was murdered the same year he was proclaimed at Cadiz, in flight from a battle in which he had been deserted by his supporters. Abd-ar-Rahman V was proclaimed caliph in December 1023 at Córdoba, and murdered in January 1024 by a mob of unemployed workmen, headed by one of his own cousins.",0,node_replacement,wikipedia_entity_swap
101,"In 1911, by way of an invitation from Wilhelm Weygandt, he relocated to Hamburg, where he worked with Theodor Kaes and eventually became head of the laboratory of anatomical pathology at the psychiatric State Hospital Hamburg-Friedrichsberg. Following the death of Kaes in 1913, Jakob succeeded him as prosector. During World War I he served as an army physician in Belgium, and afterwards returned to Hamburg. In 1919, he obtained his habilitation for neurology and in 1924 became a professor of neurology. Under Jakob's guidance the department grew rapidly. He made significant contributions to knowledge on concussion and secondary nerve degeneration and became a doyen of neuropathology.","In 1911, by way of an invitation from Wilhelm Weygandt, he relocated to Hamburg, where he worked with Theodor Kaes and eventually became head of the laboratory of anatomical pathology at the psychiatric State Hospital Hamburg-Friedrichsberg. During World War I he served as an army physician in Belgium, and afterwards returned to Hamburg. In 1919, he obtained his habilitation for neurology and in 1924 became a professor of neurology. He made significant contributions to knowledge on concussion and secondary nerve degeneration and became a doyen of neuropathology.",0,node_deletion,wikipedia_entity_swap
