pair_id,response1,response2,label,perturbation_type,dataset_name
260,"marc garber , whitley 's attorney , had a different view .","whitley 's attorney , marc garber , called the ruling "" a huge victory . """,0,dissimilar,sts12
261,the american conservatives are clearly in the minority within the episcopal church .,the letter indicates the vatican 's interest in bolstering conservatives within the episcopal church .,0,dissimilar,sts12
262,a woman is slicing a pumpkin .,a woman is riding an elephant .,0,dissimilar,sts12
263,a man jumping rope,a man is talking .,0,dissimilar,sts12
264,a man is kicking a soccer ball .,a man is mixing a bowl .,0,dissimilar,sts12
265,a man is dancing .,a man is riding a horse .,0,dissimilar,sts12
266,"but from the american point of view , the international role of the dollar was a trap .","but the us point of view , the international role of the dollar was a trap .",1,similar,sts12
267,a woman is chopping an onion .,a woman is slicing partially into half of an onion .,1,similar,sts12
268,"recover , return to former state",return to a former condition .,1,similar,sts12
269,three children are eating their food .,the deer jumped over the fence .,0,dissimilar,sts12
270,"but if europe 's performance continues to decline , would this perception survive ?",but this picture can survive a continuing decline ?,0,dissimilar,sts12
271,"provide with rails , as by laying .",lay with rails .,1,similar,sts12
272,pro-market economists don 't object to corporations that blatantly use snob appeal to promote their products .,the economists pro-market do not oppose the companies which openly use the attraction of the luxury to promote their products .,1,similar,sts12
273,"the company will launch 800 hot spots , or "" wi-fi zones , "" later this summer , and plans to have more than 2,100 by the end of the year .","the service will launch later this summer with 800 locations , and sprint plans 2,100 locations by the end of the year .",1,similar,sts12
274,a man is preparing a snake for cooking .,the man is dropping sliced cucumbers into water .,0,dissimilar,sts12
275,a woman is slicing some tomatoes .,a woman is chopping a potato .,0,dissimilar,sts12
276,escape or avoid a situation or responsibility,use cunning or deceit to escape or avoid .,1,similar,sts12
277,( parliament adopted the legislative resolution ),( parliament adopted the legislative resolution ),1,similar,sts12
278,committee with supervisory powers,a committee having supervisory powers .,1,similar,sts12
279,"several relatives of australian victims of the attack were in court to witness the proceedings , but few balinese attended the trial .","several relatives of australian victims of the attack sat in the front row of the court , but few balinese attended the trial .",1,similar,sts12
280,a man is cycling .,a man is talking .,0,dissimilar,sts12
281,"frank quattrone , the former credit suisse first boston technology investment-banking guru , reportedly pleaded not guilty tuesday to charges of obstruction of justice and witness tampering .",new york - ( dow jones ) - former star investment banker frank quattrone pleaded not guilty tuesday to criminal charges of obstruction of justice and witness tampering .,1,similar,sts12
282,"indeed , the french philosopher marcel gauchet entitled a recent book democracy against itself .",we can also note that the french philosopher marcel gauchet entitled the recent books against democracy itself .,1,similar,sts12
283,"stick out , jut out , protrude",extend out or project in space .,0,dissimilar,sts12
284,"they are ignorant , poor , and sick .","they are poor , sick and uncultivated .",1,similar,sts12
285,partake or provide a banquet,partake in a feast or banquet .,1,similar,sts12
286,chechen officials working for the moscow-backed government are a frequent target for rebels and tension is running high ahead of next sunday 's presidential election in war-torn chechnya .,"officials in chechnya 's moscow-backed government are a frequent target for rebels , and tension is running high ahead of sunday 's presidential election in the war-ravaged region .",1,similar,sts12
287,the recording industry association of america says it plans to sue the song traders next month .,"that is , if the recording industry association of america has anything to say about it .",0,dissimilar,sts12
288,a man is seasoning some carrots .,a woman is slicing garlic .,0,dissimilar,sts12
289,"as i already explained during second reading , there is a crisis underlying this directive amendment .","as i have already explained , at second reading , a crisis is at the root of this modification of directive .",1,similar,sts12
290,maij-weggen report ( a5-0323 / 2000 ),mrs maij-weggen 's report ( 5 / 2000 ),0,dissimilar,sts12
291,"the statewide unemployment rate fell to 6.4 percent , down from a revised 6.7 percent in august .","the unemployment rate in san joaquin county dipped last month to 8.5 percent , down nearly a full percentage point from august .",0,dissimilar,sts12
292,a woman is cracking eggs .,a man is talking to a woman .,0,dissimilar,sts12
293,fill with high spirits,fill with high spirits ; fill with optimism .,1,similar,sts12
294,move in an irregular course,move to and fro or from place to place usually in an irregular course .,1,similar,sts12
295,"on saturday , a 149mph serve against agassi equalled rusedski 's world record .","on saturday , roddick equalled the world record with a 149 m.p.h. serve in beating andre agassi .",1,similar,sts12
296,a woman is sewing on a machine .,a woman is breading some meat .,0,dissimilar,sts12
297,"unfortunately , others separate on the basis of accumulated hatred .",other separate unfortunately because of resentment accumulated .,1,similar,sts12
298,"mr. bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .","in texas , public watchdog groups opposed mr. bush 's efforts to house his papers at his father 's presidential library , where they would have remained secret for a half-century .",1,similar,sts12
299,we often pontificate here about being the representatives of the citizens of europe .,we are proud often here to represent the citizens of europe .,1,similar,sts12
300,today 's great pax europa and today 's pan-european prosperity depend on this .,"the large europa of today , just as the prosperity , depends on it .",1,similar,sts12
301,"likewise , the 30-year bond < us30yt = rr > slid 1-11 / 32 for a yield of 4.38 percent , up from 4.30 percent .","the 30-year bond us30yt = rr jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent .",0,dissimilar,sts12
302,the ( period of ) control of a country by military forces of a foreign power .,the control of a country by military forces of a foreign power .,1,similar,sts12
303,a man is dancing .,a man is eating bread .,0,dissimilar,sts12
304,"the broader standard & poor 's 500 index .spx fell 3 points , or 0.30 percent , to 995 .","the technology-laced nasdaq composite index < .ixic > added 1.92 points , or 0.12 percent , at 1,647.94 .",0,dissimilar,sts12
305,the man is using a camera to hammer a nail .,someone is banging a camera lense against a nail .,0,dissimilar,sts12
306,a man and woman is riding in a car .,a woman is frying shrimp .,0,dissimilar,sts12
307,a man is playing a flute in a band .,a man is playing a guitar .,0,dissimilar,sts12
308,"shares of lendingtree rose $ 6.21 , or 42 percent , to $ 20.90 after hitting $ 21.36 earlier .","lendingtree shares rose 43 percent , or $ 6.31 , to $ 21 , more than doubling in the last two months .",0,dissimilar,sts12
309,"initiation , founding , introduction of something",the act of starting something for the first time ; introducing something new .,1,similar,sts12
310,the unions also staged a five-day strike in march that forced all but one of yale 's dining halls to close .,the unions also staged a five-day strike in march ; strikes have preceded eight of the last 10 contracts .,0,dissimilar,sts12
311,a woman peels garlic with her hands .,the woman is slicing herbs .,0,dissimilar,sts12
312,a person is slicing an onion .,a cat is pooping into a toilet .,0,dissimilar,sts12
313,"a sporting match , boxing",a boxing or wrestling match .,1,similar,sts12
314,a woman cracks two eggs into a glass bowl .,a woman is cracking an egg into a bowl .,1,similar,sts12
315,"the bestowing of a franchise , enfranchisment",the act of certifying or bestowing a franchise on .,1,similar,sts12
316,an abundance of something,the property of copious abundance .,1,similar,sts12
317,microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message .,microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message .,1,similar,sts12
318,"justices said that the constitution allows the government to administer drugs only "" in limited circumstances . ""","in a 6-3 ruling , the justices said such anti-psychotic drugs can be used only in "" limited circumstances . """,1,similar,sts12
319,"unfortunately , others separate on the basis of accumulated hatred .",on others who are unfortunately in the reason of a vengeance gained .,1,similar,sts12
320,a cat is eating some corn .,a cat is eating corn on the cob .,1,similar,sts12
321,"the fishermen are inactive , tired and disappointed .","the fishermen are inactive , tired and disappointed .",1,similar,sts12
322,"the bottom line is that when interest rates rise , asset values will fall .","essence , it is that when interest rates go up , the values of the credit fall .",1,similar,sts12
323,make a line or marks on a surface ; copy by following the lines of,make a mark or lines on a surface .,1,similar,sts12
324,the european union has got to do something and do it quickly .,"it is right that the european union is involved , and for this to be done quickly .",1,similar,sts12
325,"st. paul chairman and chief executive jay s. fishman , 51 , will be ceo of the combined company .","jay fishman , 51 , chairman and chief executive of st paul , will be chief executive of the combined company .",1,similar,sts12
326,a caress with the lips,the act of caressing with the lips ( or an instance thereof ) .,1,similar,sts12
327,being a muslim and being an islamist are not the same thing .,to be muslim and islamiste are two different things .,1,similar,sts12
328,a cat is trying to touch a dog .,the cat teased the dog by touching his head .,1,similar,sts12
329,two puppies are playing with each other .,some men are playing soccer .,0,dissimilar,sts12
330,compress out of shape or into small pieces,"become injured , broken , or distorted by pressure .",0,dissimilar,sts12
331,a man is walking slowly across a rope bridge .,a boy is walking across a bridge .,1,similar,sts12
332,"a new castle county woman has become the first delaware patient to contract the west nile virus this year , the state 's department of health reported .","a 62-year-old west babylon man has contracted the west nile virus , the first human case in suffolk county this year , according to the county health department .",0,dissimilar,sts12
333,the woman picked up the kangaroo .,a woman picks up a baby kangaroo .,1,similar,sts12
334,a physical portion of all or part of a natural object that is collected and preserved as an example of its class or total .,all or part of a natural object that is collected and preserved as an example of its class .,1,similar,sts12
335,a person is slicing onions .,a person is peeling an onion .,0,dissimilar,sts12
336,the dead woman was also wearing a ring and a cartier watch .,""" it 's a blond-haired woman wearing a cartier watch on her wrist , "" the source said .",0,dissimilar,sts12
337,"the 30-year bond us30yt = rr jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent .",the 30-year bond us30yt = rr dipped 14 / 32 for a yield of 4.26 percent from 4.23 percent .,0,dissimilar,sts12
338,the securities and exchange commission has also initiated an informal probe of coke .,that federal investigation is separate from an informal inquiry by the securities and exchange commission .,0,dissimilar,sts12
339,"that compares with a profit of $ 1 million , or breakeven , on $ 1.39 billion in revenue during the same period last year .","total revenue for the second quarter was $ 1.48 billion , up 7 % from $ 1.39 billion in the same period last year .",0,dissimilar,sts12
340,three no votes would kill it for now .,it would take three votes to kill the acc 's expansion .,1,similar,sts12
341,"the broader standard & poor 's 500 index .spx advanced 2 points , or 0.24 percent , to 977 .","the nasdaq composite index .ixic was off 6.52 points , or 0.39 percent , at 1,645.66 .",0,dissimilar,sts12
342,angle with a hook and line and draw through water,angle with a hook and line drawn through the water .,1,similar,sts12
343,a man is opening a door .,a man is playing a guitar .,0,dissimilar,sts12
344,the polar bear is sliding on the snow .,a polar bear is sliding across the snow .,1,similar,sts12
345,"flow , as of liquids","reduce or cause to be reduced from a solid to a liquid state , usually by heating .",0,dissimilar,sts12
346,it then appointed a task force to formulate the necessary changes in tax and spending policies .,it has appointed a working group responsible for drawing the necessary changes to bring to public expenditure and fiscal policies .,1,similar,sts12
347,the woman picked up the kangaroo .,a woman is carrying a kangaroo .,1,similar,sts12
348,measure the depth of a body of water,measure the depth of ( a body of water ) with a sounding line .,1,similar,sts12
349,the animal is eating .,a woman is dancing .,0,dissimilar,sts12
350,there must be a balance as a whole .,the whole must be balanced .,1,similar,sts12
351,a continuous horizontal layer of brick,( construction ) a layer of masonry .,0,dissimilar,sts12
352,define ; determine essential qualities of,determine the essential quality of .,1,similar,sts12
353,the political stock market,politicization of the securities markets,0,dissimilar,sts12
354,the hedgehog chewed on the towel .,a hedgehog is biting at a blanket .,1,similar,sts12
355,ride ( a bicycle or motorcycle ),ride a motorcycle .,1,similar,sts12
356,"dunlap won both the swimsuit competition and the talent portion of the competition , singing "" if i could . ""","she won the talent portion singing "" if i could "" and also won in evening wear .",0,dissimilar,sts12
357,"shares of mandalay closed down eight cents to $ 29.42 , before the earnings were announced .",shares of mandalay closed down 8 cents at $ 29.42 thursday .,1,similar,sts12
358,reduce to small pieces by pounding or abrading,reduce to small pieces or particles by pounding or abrading .,1,similar,sts12
359,"between 1993 and 2002 , 142 allegations of sexual assault were reported .","from 1993 to 2002 , there were 142 reported sexual assaults at the academy .",1,similar,sts12
360,emit or cause to emit noise,make a certain noise or sound .,1,similar,sts12
361,"under kansas law , it is illegal for children under the age of 16 to have sexual relations .","in the opinion , kline noted that it is illegal for children that young to have sexual relations .",0,dissimilar,sts12
362,a man is buttering a piece of bread .,a slow loris hanging on a cord .,0,dissimilar,sts12
363,the men are playing cricket .,the men are playing basketball .,0,dissimilar,sts12
364,"there are now 37 active probable cases in the gta , compared with 70 cases on june 6 .","and , globally , the number of active probable cases has declined to 573 .",0,dissimilar,sts12
365,a europe for all,a europe for all,1,similar,sts12
366,"barbini 's comments came tuesday , the second day of the ministerial conference and expo on agricultural science and technology .",u.s. agriculture secretary ann veneman kicks off the three-day ministerial conference and expo on agricultural science and technology on monday .,0,dissimilar,sts12
367,a stiffener in a garment,( nautical ) brace consisting of a heavy rope or wire cable used as a support for a mast or spar .,0,dissimilar,sts12
368,a woman is cutting tofu .,a woman is cutting an onion .,0,dissimilar,sts12
369,"depict or portray in art , words , or model",create an image or likeness of .,0,dissimilar,sts12
370,that provision could open the door wide to arbitrariness .,this point of the regulations opens the door to the arbitrary one .,1,similar,sts12
371,he proposed a system under which it would take fewer and fewer votes to overcome a filibuster .,frist proposed a process in which it would take gradually fewer votes to overcome filibusters preventing final votes on judicial confirmations .,1,similar,sts12
372,"fbi agents arrested a former partner of big four accounting firm ernst & young erny.ul on criminal charges of obstructing federal investigations , u.s. officials said on thursday .",a former partner of accountancy firm ernst & young was yesterday arrested by fbi agents in the us on charges of obstructing federal investigations .,1,similar,sts12
373,people flip into a swimming pool .,men are falling into a pool .,0,dissimilar,sts12
374,i am one of those members who attends sittings quite faithfully .,i am one of the members of parliament who are rather present .,1,similar,sts12
375,be the deciding factor in a state of affairs or an outcome,shape or influence ; give direction to .,0,dissimilar,sts12
376,a man is lifting weights in a garage .,a man is lifting weights .,1,similar,sts12
377,"yesterday , shares closed up 29 cents , or 0.54 percent , at $ 54.32 .","amazon 's shares yesterday closed at $ 54.32 on the nasdaq stock market , up 29 cents .",0,dissimilar,sts12
378,""" it was brazen intimidation to keep people on the reservation , "" said a republican who attended but did not want to be named .",""" it was a brazen attempt at intimidation , "" said a republican legislator who attended the meeting .",1,similar,sts12
379,move about in a confused or purposeless manner .,move about in a confused manner .,1,similar,sts12
380,it increases the power of the big countries at the expense of the small countries .,has the effect of increasing the power of the large countries at the expense of the smaller countries .,1,similar,sts12
381,"contrary to what peoplesoft management would have you believe , oracle intends to fully support peoplesoft customers and products for many years to come . ""","ellison said that contrary to the contentions of peoplesoft management , oracle intends to "" fully support peoplesoft customers and products "" for many years to come .",1,similar,sts12
382,a man is mowing a lawn .,a woman is cutting a lemon .,0,dissimilar,sts12
383,a man is crushing garlic with the back of a knife .,a woman is slicing meat with a knife .,0,dissimilar,sts12
384,people are playing baseball .,the cricket player hit the ball .,0,dissimilar,sts12
385,that provision could open the door wide to arbitrariness .,this point in the regulation opens the door to the arbitrary .,1,similar,sts12
386,settlement of people distant from their homeland,a body of people who settle far from home but maintain ties with their homeland ; inhabitants remain nationals of their home state but are not literally under the home state 's system of government .,0,dissimilar,sts12
387,a man puts seasoning in a bowl of water .,the man added seasoning to water in a bowl .,1,similar,sts12
388,a man playing the guitar .,a woman is painting her lips .,0,dissimilar,sts12
389,take in marriage ; perform a marriage ceremony,take in marriage .,1,similar,sts12
390,what we are witnessing today is a shift from a muslim identity to an islamist identity .,today we are to change a muslim identity for islamic identity .,1,similar,sts12
391,a woman is riding a horse along a perimeter .,a dog is riding a skateboard .,0,dissimilar,sts12
392,a competitor most likely to win,a competitor thought likely to win .,1,similar,sts12
393,a quantity of something,a quantity of money .,0,dissimilar,sts12
394,fail in strength or health and cease to funtion,"break down , literally or metaphorically .",0,dissimilar,sts12
395,domesticated animals kept for use or profit,a special variety of domesticated animals within a species .,0,dissimilar,sts12
396,a man is dieing in an operating room .,a man is kissing a woman in stage .,0,dissimilar,sts12
397,two men pushed carts through the woods .,two men are pushing carts .,1,similar,sts12
398,"the president has fewer powers than it seems , overshadowed particularly by supreme guide ayatollah ali khamenei .","the president has less of capacities than it does not appear to with it , and it particuli � rement is particuli � rement eclipsed by the guide supr � me the ayatollah ali khamenei .",1,similar,sts12
399,a man is playing a harp .,a man is playing a keyboard .,0,dissimilar,sts12
